Thread started: 0
568b5807 (cmp_combine_givs_stats), 56808450 (specqsort), 
56817d80 (gen_ashrdi3), 567b1d60 (expand_binop), 
56745c4b (x86_64_general_operand), 568a50f0 (expand_increment), 
568167db (gen_extendqisi2), 567a3410 (emit_unop_insn), 
568167db (gen_zero_extendqihi2), 567ab3a0 (emit_unop_insn), 
56817d1d (register_operand), 5682a220 (expand_binop), 
56817d3d (nonimmediate_operand), 5682a510 (expand_binop), 
56817d5d (register_operand), 5682a220 (expand_binop), 
56817d80 (gen_udivqi3), 567a3e70 (expand_binop), 
56817d80 (gen_lshrsi3), 567b2160 (expand_binop), 
568167db (gen_zero_extendqidi2), 567a3350 (emit_unop_insn), 
56817d80 (gen_mulsi3), 567ae080 (expand_binop), 
ec4fff9c (__kernel_vsyscall), f7f7f070 (mremap), 
567322a4 (gen_sle), 567b2930 (emit_store_flag), 
568b320b (const_str_htab_hash), 56893e70 (htab_find_slot_with_hash), 
56884aa3 (lhd_clear_binding_stack), 56802ed0 (toplev_main), 
56881d3b (finish_incomplete_decl), 56696fe0 (wrapup_global_declarations), 
56881810 (debug_nothing_tree), 56706720 (check_global_declarations), 
56715443 (default_eh_frame_section), 5671efd0 (output_call_frame_info), 
56884b5c (debug_nothing_charstar), 567066d0 (toplev_main), 
ec47a143 (_IO_file_close), ec4786e0 (_IO_file_close_it), 
ec4ee1ca (__kernel_vsyscall), f7f7f070 (__close_nocancel), 
ec46d2fd (_IO_file_finish), ec47a270 (fclose), 
56884cc3 (c_common_finish), 566ad400 (toplev_main), 
ec438099 (_dl_rtld_di_serinfo), f7f8f960 (__libc_secure_getenv), 
f7f8f9eb (.text), f7f80cd0 (_dl_rtld_di_serinfo), 
f7f8fab1 (.text), f7f80ce0 (_dl_rtld_di_serinfo), 
f7f8fb48 (__do_global_dtors_aux), 56684f50 (_dl_rtld_di_serinfo), 
f7f8fb63 (_fini), 568b6274 (_dl_rtld_di_serinfo), 
ec438138 (_IO_adjust_column), ec47c7f0 (__libc_secure_getenv), 
ec4c639e (__kernel_vsyscall), f7f7f070 (_exit), 
Thread finished: 0
